symbol,name,ml_score_raw,ml_score,sector,water_vulnerability,w_stress_weighted,pct_ops_high_stress
UHS,Universal Health Services Inc - Class B,0.6499777208869664,50.0,,0.3,2.5,0.0
UHGWW,United Homes Group Inc - Warrants (30/03/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
UHG,United Homes Group Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
UHAL-B,U-Haul Holding Company - Series N,0.6499777208869664,50.0,,0.3,2.5,0.0
UHAL,U-Haul Holding Company,0.6499777208869664,50.0,,0.3,2.5,0.0
UGRO,Urban-gro Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UGP,Ultrapar Participacoes S.A.,0.6499777208869664,50.0,,0.3,2.5,0.0
UGI,UGI Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UG,United-Guardian Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UFPT,UFP Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UFPI,UFP Industries Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UFI,UNIFI Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UFG,Uni Fuels Holdings Ltd - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
UFCS,United Fire Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UEIC,Universal Electronics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UEC,Uranium Energy Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UE,Urban Edge Properties,0.6499777208869664,50.0,,0.3,2.5,0.0
UDR,UDR Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ULS,UL Solutions Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
ULTI,The Ultimate Software Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UCTT,Ultra Clean Hldgs Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
ULY,Urgent.ly Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UPS,United Parcel Service Inc - Class B,0.6499777208869664,50.0,,0.3,2.5,0.0
UPLD,Upland Software Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UPC,Universe Pharmaceuticals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UPBD,Upbound Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UPB,Upstream Bio Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UP,Wheels Up Experience Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
UONEK,Urban One Inc - Class D,0.6499777208869664,50.0,,0.3,2.5,0.0
UONE,Urban One Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
UOKA,MDJM Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
UNX,Tradr 2X Long U Daily ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
UNTY,Unity Bancorp Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UNP,Union Pacific Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UNMA,Unum Group 6250 Junior Subordinated Notes due 2058,0.6499777208869664,50.0,,0.3,2.5,0.0
UNM,Unum Group,0.6499777208869664,50.0,,0.3,2.5,0.0
UNIT,Uniti Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UNH,Unitedhealth Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UNFI,United Natural Foods Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UNF,Unifirst Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UNCY,Unicycive Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UNB,Union Bankshares Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UNAMQ,Unico American Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UMH-P-D,UMH Properties Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UMH,UMH Properties Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UMC,United Micro Electronics,0.6499777208869664,50.0,,0.3,2.5,0.0
UMBFP,UMB Financial Corporation Depositary Shares each representing a 1400th of 7.00 FixedRate Reset NonCumulative Perpetual Preferred Stock,0.6499777208869664,50.0,,0.3,2.5,0.0
UMBF,UMB Financial Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UMAC,Unusual Machines Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UDMY,Udemy Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UCL,Ucloudlink Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TECX,AvroBio Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TXG,10x Genomics Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
TWST,Twist Bioscience Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
TWOD,Two Harbors Investment Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
TWO-P-C,Two Harbors Investment Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
TWO-P-B,Two Harbors Investment Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
TWO-P-A,Two Harbors Investment Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
TWO,Two Harbors Investment Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
TWNPV,Twin Hospitality Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TWNP,Twin Hospitality Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TWLO,Twilio Inc Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
TWKS,Thoughtworks Holding Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TWIN,Twin Disc Incorporated,0.6499777208869664,50.0,,0.3,2.5,0.0
TWI,Titan International Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TWG,Top Wealth Group Holding Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
TWFG,TWFG Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
TWCBW,Bilander Acquisition Corp - Warrants (19/05/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
TWCBU,Bilander Acquisition Corp - Units (1 Ord Share Class A & 1/4 War),0.6499777208869664,50.0,,0.3,2.5,0.0
TWCB,Bilander Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
TW,Tradeweb Markets Inc Cls A,0.6499777208869664,50.0,,0.3,2.5,0.0
TVTX,Travere Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TVRD,Cara Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TVGNW,Tevogen Bio Holdings Inc - Warrants (14/02/2029),0.6499777208869664,50.0,,0.3,2.5,0.0
TVGN,Tevogen Bio Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TVE,Tennessee Valley Authority,0.6499777208869664,50.0,,0.3,2.5,0.0
TVC,Tennessee Valley Authority,0.6499777208869664,50.0,,0.3,2.5,0.0
TVAIU,Thayer Ventures Acquisition Corp II - Units (1 Ord Cls A & 1 Rts),0.6499777208869664,50.0,,0.3,2.5,0.0
TVAIR,Thayer Ventures Acquisition Corporation II Rights,0.6499777208869664,50.0,,0.3,2.5,0.0
TVAI,Thayer Ventures Acquisition Corporation II,0.6499777208869664,50.0,,0.3,2.5,0.0
TX,Ternium S.A.,0.6499777208869664,50.0,,0.3,2.5,0.0
TXMD,TherapeuticsMD Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UCFIW,CN Healthy Food Tech Group Corp - Warrants (30/09/2030),0.6499777208869664,50.0,,0.3,2.5,0.0
TXN,Texas Instruments Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UCFI,CN Healthy Food Tech Group Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UCBI,,0.6499777208869664,50.0,,0.3,2.5,0.0
UCB,United Community Banks Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UCAR,U Power Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
UBXG,U-BX Technology Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
UBSI,United Bankshares Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UBS,UBS Group AG,0.6499777208869664,50.0,,0.3,2.5,0.0
UBFO,United Security Bancshares (CA),0.6499777208869664,50.0,,0.3,2.5,0.0
UBEW,Roundhill UBER WeeklyPay ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
UBER,Uber Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UBCP,United Bancorp Inc (Martins Ferry OH),0.6499777208869664,50.0,,0.3,2.5,0.0
UAVS,AgEagle Aerial Systems Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UAN,CVR Partners LP,0.6499777208869664,50.0,,0.3,2.5,0.0
UAMY,United States Antimony Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UAL,United Airlines Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UAA,Under Armour Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
UA,Under Armour Inc - Class C,0.6499777208869664,50.0,,0.3,2.5,0.0
U,Unity Software Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TZOO,Travelzoo,0.6499777208869664,50.0,,0.3,2.5,0.0
TYRA,Tyra Biosciences Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TYL,Tyler Technologies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TYGO,Tigo Energy Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TY-P,Tri-Continental Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
TXT,Textron Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TXRH,Texas Roadhouse Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TXO,TXO Partners L.P.,0.6499777208869664,50.0,,0.3,2.5,0.0
TXNM,PNM Resources Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UPST,Upstart Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UPWK,Upwork Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UPXI,Upexi Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VELO,Velocity Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
VEEV,Veeva Systems Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
VEEE,Twin Vee PowerCats Company,0.6499777208869664,50.0,,0.3,2.5,0.0
VEEAW,Veea Inc Warrant,0.6499777208869664,50.0,,0.3,2.5,0.0
VEEA,Plum Acquisition Corp I,0.6499777208869664,50.0,,0.3,2.5,0.0
VECT,VectivBio Holding AG,0.6499777208869664,50.0,,0.3,2.5,0.0
VECO,Veeco Instruments Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VCYT,Veracyte Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VCXB-WS,10X Capital Venture Acquisition Corp III - Warrants (30/06/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
VCXAW,10X Capital Venture Acquisition Corp II - Warrants (19/04/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
VCXA,10X Capital Venture Acquisition Corp II - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
VCTR,Victory Capital Holdings Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
VCKAU,Scilex Holding Company - Units (1 Ord & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
VCIG,VCI Global Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
VCICW,Vine Hill Capital Investment Corp - Warrants(01/07/2031),0.6499777208869664,50.0,,0.3,2.5,0.0
VCICU,Vine Hill Capital Investment Corp - Units (1 Ord Class A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
VCIC,Vine Hill Capital Investment Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
VCEL,Vericel Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
VC,Visteon Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
VBNK,VILLAGE BANCORP INC,0.6499777208869664,50.0,,0.3,2.5,0.0
VATE-R,INNOVATE Corp Rights expiring March 25 2024,0.6499777208869664,50.0,,0.3,2.5,0.0
VATE,Innovate Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
VANI,Vivani Medical Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VALU,Value Line Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VALN,Valneva SE,0.6499777208869664,50.0,,0.3,2.5,0.0
VALE,Vale S.A.,0.6499777208869664,50.0,,0.3,2.5,0.0
VAL-WS,Valaris Ltd Warrants,0.6499777208869664,50.0,,0.3,2.5,0.0
VAL,Valaris Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
VEL,Velocity Financial Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VENU,Venu Holding Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
URBN,Urban Outfitters Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VEON,VEON Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
VIASP,Via Renewables Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VIA,Via Transportation Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
VHI,Valhi Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VHC,Virnetx Holding Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
VHAQ-R,Viveon Health Acquisition Corp Rights each exchangeable into onetwentieth of a share of Common Stock,0.6499777208869664,50.0,,0.3,2.5,0.0
VHAI-WS-B,Vocodia Holdings Corp Warrants Series B,0.6499777208869664,50.0,,0.3,2.5,0.0
VHAI-WS-A,Vocodia Holdings Corp Warrants Series A,0.6499777208869664,50.0,,0.3,2.5,0.0
VHAI,Vocodia Holdings Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
VGZ,Vista Gold Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
VGVT,Vanguard Malvern Funds Government Securities Active,0.6499777208869664,50.0,,0.3,2.5,0.0
VGHY,Vanguard HighYield Active ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
VGFC,The Very Good Food Company Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VGASW,Verde Clean Fuels Inc - Warrants (14/02/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
VGAS,Verde Clean Fuels Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
VG,Venture Global Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
VFSWW,VinFast Auto Ltd - Warrants (15/08/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
VFS,VinFast Auto Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
VFF,Village Farms International Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VFC,VF Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
VEXC,Vanguard Emerging Markets ExChina ETF,0.6499777208869664,50.0,,0.3,2.5,0.0
VET,Vermilion Energy Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VERX,Vertex Inc Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
VERU,Veru Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VERO,Venus Concept Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VERI,Veritone Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VERB,Verb Technology Company Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
VERA,Vera Therapeutics Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
VACI-U,Viking Acquisition Corp I - Units (1 Ord Cls A & 1/3 War),0.6499777208869664,50.0,,0.3,2.5,0.0
VACHW,Voyager Acquisition Corp - Warrants (16/05/2031),0.6499777208869664,50.0,,0.3,2.5,0.0
VACHU,Voyager Acquisition Corp - Units (1 Ord Class A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
VACH,Voyager Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
USNA,Usana Health Sciences Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
USLM,United States Lime & Minerals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
USIO,Usio Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
USGOW,U.S. GoldMining Inc - Warrants (11/04/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
USGO,U.S. GoldMining Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
USFD,US Foods Holding Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
USEG,U.S. Energy Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
USEA,United Maritime Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
USCB,USCB Financial Holdings Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
USBC,USBC Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
USB-P-S,U.S. Bancorp.,0.6499777208869664,50.0,,0.3,2.5,0.0
USB-P-R,U.S. Bancorp.,0.6499777208869664,50.0,,0.3,2.5,0.0
USB-P-Q,U.S. Bancorp.,0.6499777208869664,50.0,,0.3,2.5,0.0
USB-P-P,U.S. Bancorp.,0.6499777208869664,50.0,,0.3,2.5,0.0
USB-P-H,US Bancorp Depositary Shares repstg 11000th Pfd Ser B,0.6499777208869664,50.0,,0.3,2.5,0.0
USB-P-A,U.S. Bancorp.,0.6499777208869664,50.0,,0.3,2.5,0.0
USB,U.S. Bancorp.,0.6499777208869664,50.0,,0.3,2.5,0.0
USAU,U.S. Gold Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
USAS,Americas Gold and Silver Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
USARW,USA Rare Earth Inc - Warrants (13/03/2030),0.6499777208869664,50.0,,0.3,2.5,0.0
USAR,USA Rare Earth Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
USAC,USA Compression Partners LP,0.6499777208869664,50.0,,0.3,2.5,0.0
URSP,ProShares Trust Ultra S&P 500 Equal Weight,0.6499777208869664,50.0,,0.3,2.5,0.0
UROY,Uranium Royalty Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
URI,United Rentals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
URGN,UroGen Pharma Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
URG,Ur-Energy Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
USOI,UBS AG London Branch,0.6499777208869664,50.0,,0.3,2.5,0.0
USPH,U.S. Physical Therapy Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
USX,U.S. Xpress Enterprises Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
UVV,Universal Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
VAC,Marriott Vacations Worldwide Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
VABK,Virginia National Bankshares Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
V,Visa Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
UZF,United States Cellular Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
UZE,United States Cellular Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
UZD,United States Cellular Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
UYSCU,UY Scuti Acquisition Corp - Units (1 Ord Shs & 1 Rts),0.6499777208869664,50.0,,0.3,2.5,0.0
UYSCR,UY Scuti Acquisition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UYSC,UY Scuti Acquisition Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UXIN,Uxin Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
UWMC-WS,UWM Holdings Corporation Warrant,0.6499777208869664,50.0,,0.3,2.5,0.0
UWMC,UWM Holdings Corporation Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
UVSP,Univest Financial Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UTAA,UTA Acquisition Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
UVE,Universal Insurance Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UUUU,Energy Fuels Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UUU,Universal Security Instruments Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UTZ,Utz Brands Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
UTSI,UTStarcom Holdings Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UTMD,Utah Medical Products Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UTL,Unitil Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UTI,Universal Technical Institute Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
UTHR,United Therapeutics Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
UTF-R-W,Cohen & Steers Infrastructure Fund Inc Rights expiring October 16 2025 Rights when issued,0.6499777208869664,50.0,,0.3,2.5,0.0
UTF-R,Cohen & Steers Infrastructure Fund Inc Rights expiring October 16 2025 Rights,0.6499777208869664,50.0,,0.3,2.5,0.0
UTAAU,UTA Acquisition Corp - Units (1 Ord Class A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
TVACW,Texas Ventures Acquisition III Corp - Warrants (23/04/2030),0.6499777208869664,50.0,,0.3,2.5,0.0
TVACU,Texas Ventures Acquisition III Corp - Units (1 Ord Cls A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
TVA,Texas Ventures Acquisition III Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
TLSI,TriSalus Life Sciences Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TLS,Telos Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
TLRY,Tilray Brands Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TLPH,Talphera Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TLNCW,Talon Capital Corp - Warrants (27/08/2030),0.6499777208869664,50.0,,0.3,2.5,0.0
TLNCU,Talon Capital Corp - Units (1 Ord Cls A & 1/3 War),0.6499777208869664,50.0,,0.3,2.5,0.0
TLNC,Talon Capital Corp - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
TLK,Telkom Indonesia (Persero) Tbk PT,0.6499777208869664,50.0,,0.3,2.5,0.0
TLIH,Ten League International Holdings Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
TLF,Tandy Leather Factory Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TKR,Timken Company,0.6499777208869664,50.0,,0.3,2.5,0.0
TKO,TKO Group Holdings Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
TKNO,Alpha Teknova Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TKLF,Yoshitsu Co Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
TKC,Turkcell Iletisim Hizmetleri A.S.,0.6499777208869664,50.0,,0.3,2.5,0.0
TK,Teekay Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
TJX,TJX Companies Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TIVC,Tivic Health Systems Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TITN,Titan Machinery Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TISI,Team Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TIRX,Tian Ruixiang Holdings Ltd - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
TIPT,Tiptree Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TIMB,TIM SA,0.6499777208869664,50.0,,0.3,2.5,0.0
TILE,Interface Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TIL,Instil Bio Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TIGR,UP Fintech Holding Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
TIGO,Millicom International Cellular S.A.,0.6499777208869664,50.0,,0.3,2.5,0.0
TIC,,0.6499777208869664,50.0,,0.3,2.5,0.0
TLSA,Tiziana Life Sciences Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
TLSIW,TriSalus Life Sciences Inc Wt Exp,0.6499777208869664,50.0,,0.3,2.5,0.0
TNONW,Tenon Medical Inc - Warrants (16/06/2028),0.6499777208869664,50.0,,0.3,2.5,0.0
TLX,Telix Pharmaceuticals Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
TNMG,TNL Mediagene,0.6499777208869664,50.0,,0.3,2.5,0.0
TNL,Travel+Leisure Company,0.6499777208869664,50.0,,0.3,2.5,0.0
TNK,Teekay Tankers Ltd - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
TNGY,Tortoise Capital Series Trust Energy Fund,0.6499777208869664,50.0,,0.3,2.5,0.0
TNGX,Tango Therapeutics Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TNET,TriNet Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TNDM,Tandem Diabetes Care Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TNC,Tennant Company,0.6499777208869664,50.0,,0.3,2.5,0.0
TMUSZ,TMobile US Inc 5.500 Senior Notes due March 2070,0.6499777208869664,50.0,,0.3,2.5,0.0
TMUSL,TMobile US Inc 6.250 Senior Notes due 2069,0.6499777208869664,50.0,,0.3,2.5,0.0
TMUSI,TMobile US Inc 5.500 Senior Notes due June 2070,0.6499777208869664,50.0,,0.3,2.5,0.0
TMUS,T-Mobile US Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TMQ,Trilogy Metals Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TMP,Tompkins Financial Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
TMO,Thermo Fisher Scientific Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TMHC,Taylor Morrison Home Corp,0.6499777208869664,50.0,,0.3,2.5,0.0
TME,Tencent Music Entertainment Group,0.6499777208869664,50.0,,0.3,2.5,0.0
TMDX,Transmedics Group Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TMDI,,0.6499777208869664,50.0,,0.3,2.5,0.0
TMDE,TMD Energy Ltd,0.6499777208869664,50.0,,0.3,2.5,0.0
TMCWW,TMC the metals company Inc - Warrants (09/09/2026),0.6499777208869664,50.0,,0.3,2.5,0.0
TMCI,Treace Medical Concepts Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TMC,TMC the metals company Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TMAC-U,Music Acquisition Corporation - Units (1 Ord Class A & 1/2 War),0.6499777208869664,50.0,,0.3,2.5,0.0
TMAC,Music Acquisition Corporation - Series A,0.6499777208869664,50.0,,0.3,2.5,0.0
TM,Toyota Motor Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
TLYS,Tillys Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
THS,Treehouse Foods Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
THRY,Thryv Holdings Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
THRN,Thorne Healthtech Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
THRM,Gentherm Inc - Class A,0.6499777208869664,50.0,,0.3,2.5,0.0
TFINP,Triumph Financial Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TFIN-P,Triumph Financial Inc Depositary Shares Series C,0.6499777208869664,50.0,,0.3,2.5,0.0
TFIN,Triumph Financial Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TFII,TFI International Inc,0.6499777208869664,50.0,,0.3,2.5,0.0
TFC-P-R,Truist Financial Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
TFC-P-O,Truist Financial Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
TFC-P-I,Truist Financial Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
TFC,Truist Financial Corporation,0.6499777208869664,50.0,,0.3,2.5,0.0
